29710748702737158	453350047344	3	390030275138483	\N	0	1.13453888784368	0.0000219724	0	-5.26961263839142	0.0000307803	0	8811214005464	\N	\N	\N	\N	1.13955426712379	0	-5.34330041852754	0	\N	\N	1.13955426712379	-5.34330041852754	396.689110103596	0.360187	1269.27871874066	0.577868	1.13453888784368	0.0000219724	-5.26961263839142	0.0000307803	1.13454822151113	-5.26982760051102	50984.3751416297	15	950.310894219082	186.154	2257.11044022775	465.751	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2.58158	1.13261	52.3098	4.89134	10.6563	22.9496	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	\N	\N	\N	1622.29402105135	4032.99	1959.84179908385	18.0256	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	128	0	\0\0\0\0\0\0Ç\0first_fieldsecond_field˝\\}I?Wﬂ?˚>Y™æOÊ?
29710793330131999	453350728304	3	390030275138483	\N	0	1.13448935755332	0.0000552645	0	-5.26989167965469	0.0000471801	0	8811214005392	\N	\N	\N	\N	1.15235803606476	0	-5.35304288639735	0	\N	\N	1.15235803606476	-5.35304288639735	279.057490947436	1.02286	1505.39868032337	0.815781	1.13448935755332	0.0000552645	-5.26989167965469	0.0000471801	1.13454822151113	-5.26982760051102	50984.3935276296	15	1166.6870801371	159.595	1699.80614747695	394.633	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	8.57885	2.82482	7.38219	1.96727	2.8388	2.43079	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	\N	\N	\N	2262.71282237992	2778.14	4556.18257240272	145.844	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	128	0	\0\0\0\0\0\0Ç\0first_fieldsecond_field;ÌE¿N{ë?!0_ÃÔ?
29715624830566755	453424451150	2	390030275138483	\N	0	1.13451819623932	0.000150402	0	-5.26992698169949	0.000130085	0	8811214005456	\N	\N	\N	\N	1.0330531106023	0	-5.08799324029381	0	\N	\N	1.0330531106023	-5.08799324029381	3651.64802418156	2.30532	836.668475005174	2.73843	1.13451819623932	0.000150402	-5.26992698169949	0.000130085	1.13454822151113	-5.26982760051102	50994.4039536296	15	1315.12703913942	230.29	2266.00935797367	432.421	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	7.27372	\N	10.319	\N	-1.31631	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	8	0	0	\N	\N	\N	2750.15857365327	\N	2931.50732136989	649.868	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	128	0	\0\0\0\0\0\0Ç\0first_fieldsecond_fieldjbıãöXÌ?Ø[Õ≠ÎV„?
29737865042986178	453763809860	2	390030275138483	\N	0	1.13440598077619	0	0	-5.26985471384425	0	0	8811214005407	\N	\N	\N	\N	1.01683764999268	0	-5.43134557967144	0	\N	\N	1.01683764999268	-5.43134557967144	2308	\N	2751	\N	1.13440598077619	0	-5.26985471384425	0	1.13454822151113	-5.26982760051102	51021.2827946296	15	1515.03025462871	218.807	2148.92876118171	320.845	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	22.8148	8.84284	22.666	6.35347	-4.50382	8.78517	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	\N	\N	\N	2821.31778623611	2030.4	3418.61905594326	928.232	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	192	0	\0\0\0\0\0\0Ç\0first_fieldsecond_fieldWFE£ïQ—?ÃE3G·?
29737893228709079	453764239940	2	390030275138483	\N	0	1.1346301675646	0.0000374953	0	-5.26988502145395	0.0000335691	0	8811214005283	\N	\N	\N	\N	1.0194653330152	0	-5.43367406762565	0	\N	\N	1.0194653330152	-5.43367406762565	2279.84678298073	0.675484	2785.90233235116	0.603985	1.1346301675646	0.0000374953	-5.26988502145395	0.0000335691	1.13454822151113	-5.26982760051102	51021.2984006296	15	1607.15639401536	221.89	2096.19317502186	347.236	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.0833333	\N	0.0833333	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	36	0	0	\N	\N	\N	\N	\N	1896.07443281415	16.3303	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	128	0	\0\0\0\0\0\0Ç\0first_fieldsecond_field}¶Ò7üiÏ?Íh Ç:Í?
29745104080208094	453874268802	3	390030275138483	\N	0	1.13457042665326	0.0000413651	0	-5.26985621989985	0.0000635961	0	8811214005459	\N	\N	\N	\N	1.14958077902203	0	-5.09235853545872	0	\N	\N	1.14958077902203	-5.09235853545872	3186.53480762447	1.16134	362.875610208808	0.721567	1.13457042665326	0.0000413651	-5.26985621989985	0.0000635961	1.13454822151113	-5.26982760051102	51028.3523916296	15	1353.20134668194	203.502	1923.06687339508	461.259	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	14.0826	5.16627	5.02381	2.18736	-0.594801	1.84301	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	\N	\N	\N	2428.45138063239	3607.64	6759.01700286341	340.569	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	128	0	\0\0\0\0\0\0Ç\0first_fieldsecond_fieldÉ=oπ`œ€?¶[€ÄÈ÷Ê?
29758152057030638	454073365128	3	390030275138483	\N	0	1.13449239075546	0.0000657985	0	-5.26983993574949	0.000107934	0	8811214005393	\N	\N	\N	\N	1.26205472647966	0	-5.04374117737552	0	\N	\N	1.26205472647966	-5.04374117737552	3497.59435883477	1.03787	3093.53147978282	2.02548	1.13449239075546	0.0000657985	-5.26983993574949	0.000107934	1.13454822151113	-5.26982760051102	51042.2865796296	15	1168.92382571956	160.248	3194.67169037128	445.364	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	12.0607	3.47416	16.8146	3.28672	7.58797	4.84358	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	\N	\N	\N	3761.04614186943	3620.17	5388.8111781126	356.042	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	128	0	\0\0\0\0\0\0Ç\0first_fieldsecond_fieldÙ€C˝¸ˆ–?¿K^í«?
29758181920475877	454073820808	3	390030275138483	\N	0	1.13472684552191	0	0	-5.27006369045806	0	0	8811213973530	\N	\N	\N	\N	1.25401499052232	0	-5.03323736016552	0	\N	\N	1.25401499052232	-5.03323736016552	3302	\N	3443	\N	1.13472684552191	0	-5.27006369045806	0	1.13454822151113	-5.26982760051102	51042.3039186296	15	609.37997324219	126.733	2360.72991763543	305.304	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	120.921	\N	800.301	\N	-292.839	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	10	0	0	\N	\N	\N	20159.1611490691	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	262336	0	\0\0\0\0\0\0Ç\0first_fieldsecond_fieldS@‡¬¿?ÚwMú¸]≥?
29759154659395347	454088663626	2	390030275138483	\N	0	1.13452321161368	0.0000975073	0	-5.26983049230743	0.000101475	0	8811214005458	\N	\N	\N	\N	0.875614172249377	0	-5.27244321775332	0	\N	\N	0.875614172249377	-5.27244321775332	3074.40909102585	2.11216	3478.51398653109	1.39991	1.13452321161368	0.0000975073	-5.26983049230743	0.000101475	1.13454822151113	-5.26982760051102	51044.1844306296	15	1381.80518774656	175.984	2665.18267863154	392.587	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	12.9024	3.83276	13.8954	3.20489	-7.31517	4.12774	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	\N	\N	\N	2936.92885873022	2618.21	4146.65215155674	318.214	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	128	0	\0\0\0\0\0\0Ç\0first_fieldsecond_fieldP^Y\0îWV?q“„GúÙË?
29759198615767666	454089334347	2	390030275138483	\N	0	1.13454907277875	0.0000486041	0	-5.26975388674368	0.000050961	0	8811214005469	\N	\N	\N	\N	0.908747243525974	0	-5.31959321647762	0	\N	\N	0.908747243525974	-5.31959321647762	1225.5390336308	0.936626	3962.03888692082	0.855819	1.13454907277875	0.0000486041	-5.26975388674368	0.000050961	1.13454822151113	-5.26982760051102	51044.2124776296	15	785.581343953003	133.262	1919.61191788917	366.165	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	6.93077	\N	6.00251	\N	-3.4871	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	8	0	0	\N	\N	\N	2045.90995191671	\N	3230.87180046853	70.6867	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	128	0	\0\0\0\0\0\0Ç\0first_fieldsecond_field(ñÚä•Ï?‹›EÍvw¡?
